"codgeo";"libgeo";"no_indic";"ODD1";"Cible1";"ODD2";"Cible2";"type_var";"variable";"sous_champ";"A2025";"A2024";"A2023";"A2022";"A2021";"A2020";"A2019";"A2018";"A2017";"A2016";"A2015";"A2014";"A2013";"A2012";"A2011";"A2010";"A2009";"A2008";"A2007";"A2006";"A2005";"A2004";"A2003";"A2002";"A2001";"A2000";"A1999";"A1998";"A1997";"A1996";"A1995";"A1994";"A1993";"A1992";"A1991";"A1990";"A1989";"A1988";"A1987";"A1986";"A1985";"A1984";"A1983";"A1982"
"24";"Centre-Val de Loire";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;5503;5217;5662;5070;6546;7631;8508;9013;10198;10573;10273;9755;10111;9412;9400;8040;7917;8540;8398;9031;7921;7202;6470;6889;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;6122;5757;6046;5441;7198;8424;9104;9760;10912;11837;11296;11266;11478;10814;10801;9347;9375;9462;9100;9069;8115;7150;6371;6701;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;7979;7475;8297;7522;9439;11125;12471;13582;15221;15815;15197;15044;15700;14179;14512;13245;13171;13306;12875;13915;12175;10849;10907;11302;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;17931;16283;17230;15413;20290;22434;24462;26174;29441;31919;31102;30576;31697;29152;28871;25683;25438;26092;25863;27301;24871;21658;20857;20255;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;10008;9311;9687;8745;11675;13319;15119;16927;19100;20740;20068;20149;20603;19895;20510;17567;17439;17803;17402;17776;15982;13672;12457;13530;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;5295;5242;5724;5325;7149;8012;9615;10208;11484;12388;11442;11171;11680;10912;10590;8983;8919;9085;8830;9055;8096;7069;6568;6554;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;4569;4390;4887;4813;6203;7585;8502;8831;10059;10434;9988;9559;9945;9364;9185;8069;7627;7669;7286;7314;6269;5563;5452;5937;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;11669;11009;11626;10534;14132;16244;18039;19228;21048;21880;20973;20582;21405;19277;19484;17583;16564;17259;17028;17463;15902;14549;14031;14684;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;10986;9985;10306;9108;12048;13787;15121;16154;17575;18219;17849;17291;18221;16766;16256;14060;13202;12779;12682;12693;10907;9455;9274;10120;;;;;;;;;;;;;;;;;;
"84";"Auvergne-Rhône-Alpes";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;12924;11603;12717;11748;15230;17720;20334;21859;24110;25407;24166;22958;24470;23557;23175;19295;17725;18055;18053;19023;17017;14952;14284;15579;;;;;;;;;;;;;;;;;;
"93";"Provence-Alpes-Côte d'Azur";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;9667;9368;9930;9146;12362;13799;15045;15898;17907;18346;17834;18142;19192;17801;17456;15460;14697;14523;14240;15042;12455;10652;10151;11233;;;;;;;;;;;;;;;;;;
"94";"Corse";"i003";"1";"1.2";"";"";"i";"nb_dossiers_deposes";"";;;589;523;532;429;522;543;597;606;744;692;685;687;757;628;623;550;476;529;504;526;441;464;404;504;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;11.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;16.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;4.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;5.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;5.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;4.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;5.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;6.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"84";"Auvergne-Rhône-Alpes";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"93";"Provence-Alpes-Côte d'Azur";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"94";"Corse";"i006";"1";"1.2";"";"";"i";"poids_presta_sociale_revenu_dispo";"";;;;;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;262;237;210;169;94;56;42;34;28;27;31;30;25;25;23;19;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;150;153;129;116;88;69;60;53;45;42;42;34;32;30;32;26;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;113;106;100;95;85;75;66;62;49;44;42;33;28;27;19;17;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;549;523;480;399;346;307;257;207;164;154;140;126;101;59;56;46;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;48;42;14;13;11;3;5;1;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;678;673;642;587;507;408;326;267;230;210;198;218;209;169;123;86;85;77;71;67;61;65;65;56;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;1983;1981;1897;1701;1449;1256;1065;969;943;842;810;762;732;657;546;418;400;381;360;335;322;356;334;300;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;3554;3454;3373;3006;2654;2317;2036;1798;1602;1442;1414;1382;1294;1231;1040;837;800;775;765;760;790;769;663;595;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;2335;2338;2320;2165;2000;1784;1594;1396;1212;1099;1061;1031;978;893;713;579;540;543;561;546;592;612;583;545;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;1422;1446;1455;1336;1184;996;867;723;612;555;535;506;469;410;327;269;266;260;255;254;266;270;249;213;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;4120;4088;4018;3613;2969;2531;2215;1962;1701;1587;1523;1472;1386;1174;941;782;667;645;642;634;632;633;559;473;;;;;;;;;;;;;;;;;;
"52";"Pays de la Loire";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;4332;4274;4176;3925;3637;3258;2904;2550;2242;2088;2003;1942;1807;1703;1468;1176;1103;1092;1081;1037;1123;1085;1010;993;;;;;;;;;;;;;;;;;;
"53";"Bretagne";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;4128;4051;3881;3610;3339;3064;2684;2377;2025;1891;1848;1773;1661;1539;1315;1052;969;935;923;909;970;979;945;914;;;;;;;;;;;;;;;;;;
"75";"Nouvelle-Aquitaine";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;9057;8971;8740;7930;6980;6113;5282;4700;4184;3933;3791;3630;3398;3061;2369;1880;1735;1731;1703;1672;1726;1762;1619;1457;;;;;;;;;;;;;;;;;;
"76";"Occitanie";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;14125;13687;13189;11942;10625;9287;8096;7223;6472;5712;5452;5227;4876;4371;3516;2633;2288;2229;2184;2166;2184;2139;1902;1626;;;;;;;;;;;;;;;;;;
"84";"Auvergne-Rhône-Alpes";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;8348;8141;7768;7185;6513;5830;5331;4775;4192;3931;3789;3624;3401;3115;2651;2086;1910;1853;1807;1718;1715;1677;1581;1327;;;;;;;;;;;;;;;;;;
"93";"Provence-Alpes-Côte d'Azur";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;5361;5127;4899;4440;4008;3591;3221;2884;2705;2575;2458;2362;2200;1909;1566;1161;1006;929;867;824;823;806;729;640;;;;;;;;;;;;;;;;;;
"94";"Corse";"i007a";"2";"2.4";"";"";"i";"agribio_nbexp";"";;;596;595;591;558;528;454;394;325;291;286;286;263;252;215;190;152;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"certif";;;969.549851;782.052463;630.679;391.443;253.61;189.313;147.98;125.38;90.91;67.93;152.52;137.4;140.48;18.96;62.8033;65.1106;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"conver";;;339.055016;508.426083;472.343;363.843;148;51.63;25.84;32.1678;6.08;0.41;12.68;22.52;13.56;9.81;4.0953;1.82;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"tot";;;1308.604867;1290.478546;1103.022;755.286;401.61;240.943;173.82;157.5478;96.99;68.34;165.2;159.92;154.04;28.77;66.8986;66.9306;;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i007b";"2";"2.4";"";"";"c";"saue";"";;;31210;31672;31660;30502;30162;30066;30066;30415;30965;30965;31401;31401;31401;34577;34577;34921;34794;;;;;;;;;;;;;;;;;;;;;;;;;
"01";"Guadeloupe";"i007b";"2";"2.4";"";"";"i";"part_agribio_surf";"";;;4.19;4.07;3.48;2.48;1.33;0.8;0.58;0.52;0.31;0.22;0.53;0.51;0.49;0.08;0.19;0.19;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"certif";;;806.62101;870.101355;672.119;559.619;466.87;376.026;340.1;272.83;200.46;186.2;246.51;135.08;211.32;105.861;146.755;94.7299;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"conver";;;138.231121;170.162538;137.908;193.238;159.83;50.2;44.25;35.18;85.17;47.85;37.74;91.61;92.05;87.02;9.111;71.645;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"tot";;;944.852131;1040.263893;810.027;752.857;626.7;426.226;384.35;308.01;285.63;234.05;284.25;226.69;303.37;192.881;155.866;166.3749;;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i007b";"2";"2.4";"";"";"c";"saue";"";;;25297;25378;21799;21783;23150;22079;22079;22827;23472;23822;24445;24660;24781;23393;26020;27330;25354;;;;;;;;;;;;;;;;;;;;;;;;;
"02";"Martinique";"i007b";"2";"2.4";"";"";"i";"part_agribio_surf";"";;;3.74;4.1;3.72;3.46;2.71;1.93;1.74;1.35;1.22;0.98;1.16;0.92;1.22;0.82;0.6;0.61;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"certif";;;4087.719529;3348.477561;3566.311;3429.835;3393.32;2769.21;2781.06;2438.58;2416.03;1943.56;2366.7;1850.79;1785.76;1419.06;1352.22;672.55;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"conver";;;125.309451;207.303224;144.069;104.245;224.92;193.091;269.13;600.81;330.1;57.72;448.41;665.8;223.27;106.69;677;1462.2;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"tot";;;4213.02898;3555.780785;3710.38;3534.08;3618.24;2962.301;3050.19;3039.39;2746.13;2001.28;2815.11;2516.59;2009.03;1525.75;2029.22;2134.75;;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i007b";"2";"2.4";"";"";"c";"saue";"";;;38435;34103;32987;33704;32374;32624;32624;31208;31268;30521;28626;26361;23760;22950;22950;23250;23210;;;;;;;;;;;;;;;;;;;;;;;;;
"03";"Guyane";"i007b";"2";"2.4";"";"";"i";"part_agribio_surf";"";;;10.96;10.43;11.25;10.49;11.18;9.08;9.35;9.74;8.78;6.56;9.83;9.55;8.46;6.65;8.84;9.18;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"certif";;;1859.88147;1743.602498;1652.9426;1423.2756;1243.07;1066.6054;852.091;605.6915;594.3705;561.2913;432.9744;400.114;359.3399;205.5052;83.997;140.325;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"conver";;;537.25593;437.3616;328.2072;374.4786;228.85;201.37;197.2544;213.6754;99.154;96.0736;151.5503;169.6982;155.4775;43.2004;10.56;62.5419;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"tot";;;2397.1374;2180.964098;1981.1498;1797.7542;1471.92;1267.9754;1049.3454;819.3669;693.5245;657.3649;584.5247;569.8122;514.8174;248.7056;94.557;202.8669;;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i007b";"2";"2.4";"";"";"c";"saue";"";;;37566;37883;38413;38665;42095;42348;42329;41945;43061;43411;43833;43307;43379;42652;44423;44675;44838;;;;;;;;;;;;;;;;;;;;;;;;;
"04";"La Réunion";"i007b";"2";"2.4";"";"";"i";"part_agribio_surf";"";;;6.38;5.76;5.16;4.65;3.5;2.99;2.48;1.95;1.61;1.51;1.33;1.32;1.19;0.58;0.21;0.45;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"certif";;;43.87;69.66;78.26;86.62;37.56;35.37;40.92;;9.24;6;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"conver";;;126.1;142.26;15.99;0.5;3.44;0;0;;0;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"tot";;;169.97;211.92;94.25;87.12;41;35.37;40.92;;9.24;6;6;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i007b";"2";"2.4";"";"";"c";"saue";"";;;7653;5836;5835;9713;20000;20000;20000;8739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"06";"Mayotte";"i007b";"2";"2.4";"";"";"i";"part_agribio_surf";"";;;2.22;3.63;1.62;0.9;0.21;0.18;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"certif";;;37710.111408;35892.369658;28096.9531;22023.9141;15725.8405;13238.3406;10477.4567;9675.293;8539.4487;8048.2311;7767.762;6933.1495;5247.9618;4575.028;4249.608;3945.596;3956;3816;3704;2890;2188;1472;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"conver";;;3944.190565;7117.681397;11457.479;13642.86;15100.1028;10494.5003;5345.7163;4273.7175;2520.7313;1550.8863;1269.0889;1634.53;3245.7562;2126.7486;1547.344;445.993;0;365;391;903;1349;1408;;;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"tot";;;41654.301973;43010.051055;39554.4321;35666.7741;30825.9433;23732.8409;15823.173;13949.0105;11060.18;9599.1174;9036.8509;8567.6795;8493.718;6701.7766;5796.952;4391.589;3956;4181;4092;3793;3537;2880;2226;2146;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i007b";"2";"2.4";"";"";"c";"saue";"";;;574745;571320;570188;570067;560879;567157;566762;567425;568410;568319;567163;567681;567706;568846;569569;570618;575211;575424;575756;577087;578827;580472;581890;583336;;;;;;;;;;;;;;;;;;
"11";"Île-de-France";"i007b";"2";"2.4";"";"";"i";"part_agribio_surf";"";;;7.25;7.53;6.94;6.26;5.5;4.18;2.79;2.46;1.95;1.69;1.59;1.51;1.5;1.18;1.02;0.77;0.69;0.73;0.71;0.66;0.61;0.5;0.38;0.37;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"certif";;;97216.664318;92103.395411;80250.5253;68425.2376;56852.1127;51904.068;45474.5422;39225.3724;36495.7123;35071.815;33876.012;30166.3398;25239.2152;19859.122;18178.3586;16614.2299;17871;17734;18665;16492;13445;10051;;;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"conver";;;13315.011753;20493.966946;26869.3012;28394.3781;28276.7873;21009.0183;13463.3481;13537.6594;14512.9987;6578.4429;4991.8654;6852.8538;9703.1326;11499.0582;7791.3898;3273.5014;2925;2673;2263;2692;5359;6757;;;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"tot";;;110531.676071;112597.362357;107119.8265;96819.6157;85128.9;72913.0863;58937.8903;52763.0318;51008.711;41650.2579;38867.8774;37019.1936;34942.3478;31358.1802;25969.7484;19887.7313;20796;20407;20928;19184;18804;16808;13880;12263;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i007b";"2";"2.4";"";"";"c";"saue";"";;;2246800;2285497;2304600;2290140;2310057;2300477;2298723;2303364;2310474;2311535;2316261;2319775;2316501;2311384;2328587;2330221;2333745;2340133;2345504;2347702;2351375;2357369;2361883;2366665;;;;;;;;;;;;;;;;;;
"24";"Centre-Val de Loire";"i007b";"2";"2.4";"";"";"i";"part_agribio_surf";"";;;4.92;4.93;4.65;4.23;3.69;3.17;2.56;2.29;2.21;1.8;1.68;1.6;1.51;1.36;1.12;0.85;0.89;0.87;0.89;0.82;0.8;0.71;0.59;0.52;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"certif";;;222487.907294;208588.564415;184388.7772;160748.8275;135545.3092;116472.24;97676.2749;80457.1657;77544.0764;75709.1107;73104.8418;71011.6751;59435.001;50027.7661;47507.7741;44619.4126;47976;48244;49172;44260;38278;31103;;;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"conver";;;21107.3213;35856.790968;54919.9817;58034.0306;59561.2351;51295.9363;43464.6124;43228.3819;27765.2575;10002.5302;8348.3611;10414.476;19095.8417;20894.6228;12496.1959;5162.3994;4310;3871;4555;6795;14696;18128;;;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"tot";;;243595.228594;244445.355383;239308.7589;218782.8581;195106.5443;167768.1763;141140.8873;123685.5476;105309.3339;85711.6409;81453.2029;81426.1511;78530.8427;70922.3889;60003.97;49781.812;52286;52115;53727;51055;52974;49231;38883;34988;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i007b";"2";"2.4";"";"";"c";"saue";"";;;2415991;2412164;2421519;2424705;2407106;2424553;2421969;2419284;2427369;2426500;2424748;2423091;2421890;2424651;2427642;2427688;2428445;2432218;2432521;2433575;2434306;2435712;2439721;2442620;;;;;;;;;;;;;;;;;;
"27";"Bourgogne-Franche-Comté";"i007b";"2";"2.4";"";"";"i";"part_agribio_surf";"";;;10.08;10.13;9.88;9.02;8.11;6.92;5.83;5.11;4.34;3.53;3.36;3.36;3.24;2.93;2.47;2.05;2.15;2.14;2.21;2.1;2.18;2.02;1.59;1.43;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"certif";;;120174.61265;117146.54568;105308.576;95658.7943000001;85855.3515;76078.7591;64198.7266;57629.1357;54143.8336;51479.4109;48428.1963;43629.8858;36585.6889;29155.4014;27287.6153;26199.289;27544;27842;30455;27490;28002;24322;;;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"conver";;;9246.825543;17261.385342;25676.8745;26200.1153;23831.3866;21136.3864;23739.0498;20031.154;10407.6229;6435.7507;6609.5971;10893.21;14586.6155;12563.1675;9666.8311;3985.366;2095;1775;2003;3243;6238;7143;;;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"tot";;;129421.438193;134407.931022;130985.4505;121858.9096;109686.7381;97215.1455;87937.7764;77660.2897;64551.4565;57915.1616;55037.7934;54523.0958;51172.3044;41718.5689;36954.4464;30184.655;29639;29617;32458;30733;34240;31465;28891;27373;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i007b";"2";"2.4";"";"";"c";"saue";"";;;1939941;1946760;1948940;1951822;1965000;1966620;1965870;1965745;1965680;1969738;1973680;1979733;1977231;1979939;1994279;1999327;2009411;2017288;2024351;2028785;2033162;2042443;2049651;2058735;;;;;;;;;;;;;;;;;;
"28";"Normandie";"i007b";"2";"2.4";"";"";"i";"part_agribio_surf";"";;;6.67;6.9;6.72;6.24;5.58;4.94;4.47;3.95;3.28;2.94;2.79;2.75;2.59;2.11;1.85;1.51;1.48;1.47;1.6;1.51;1.68;1.54;1.41;1.33;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"certif";;;53222.520887;51620.990625;44789.3306;36835.3543;31221.731;26683.2357;20994.3731;17650.5644;16924.718;15800.323;15267.956;13210.635;10580.237;9156.813;8307.31;7521.408;7826;7891;7830;6849;5952;4760;;;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"conver";;;4098.759919;9197.957645;13988.6095;15231.5999;13697.3837;10825.4782;11032.8845;8407.8656;3448.3106;2039.4619;1888.4;4016.602;5324.3044;3382.736;4620.125;1110.536;1040;626;656;1273;2167;2736;;;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"tot";;;57321.280806;60818.94827;58777.9401;52066.9542;44919.1147;37508.7139;32027.2576;26058.43;20373.0286;17839.7849;17156.356;17227.237;15904.5414;12539.549;12927.435;8631.944;8866;8517;8486;8122;8119;7496;6051;5696;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i007b";"2";"2.4";"";"";"c";"saue";"";;;2118790;1940557;2127580;2123540;2131503;2137773;2135053;2134207;2136376;2135524;2140909;2141789;2142029;2143821;2146161;2153015;2156707;2160238;2160007;2163711;2167914;2171304;2175583;2179323;;;;;;;;;;;;;;;;;;
"32";"Hauts-de-France";"i007b";"2";"2.4";"";"";"i";"part_agribio_surf";"";;;2.71;3.13;2.76;2.45;2.11;1.75;1.5;1.22;0.95;0.84;0.8;0.8;0.74;0.58;0.6;0.4;0.41;0.39;0.39;0.38;0.37;0.35;0.28;0.26;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"certif";;;211490.025057;202463.771193;170792.9037;145343.2494;122050.5762;107527.616;86984.7266;75952.9102;71970.1743;68864.9073;64529.9723;60975.8493;46925.3649;38578.8898;35589.9718;33579.8751;34655;34749;36539;36173;29804;25381;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"conver";;;17631.599601;35612.824895;58499.1451;64397.9187;52760.0952;39965.7308;39817.8898;40072.7526;23203.5965;10607.0419;8806.2906;10956.1456;20508.8655;20362.694;8563.7872;3604.0124;2955;2924;2520;3748;9800;13391;;;;;;;;;;;;;;;;;;;;
"44";"Grand Est";"i007b";"2";"2.4";"";"";"c";"agribio_surf";"tot";;;229121.624658;238076.596088;229292.0488;209741.1681;174810.6714;147493.3468;126802.6164;116025.6628;95173.7708;79471.9492;73336.2629;71931.9949;67434.2304;58941.5838;44153.759;37183.8875;37610;37673;39059;39921;39604;38772;31358;27511;;;;;;;;;;;;;;;;;;
